GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
stellargraph/stellargraph,Y,1335,2498,35258,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,13 active contributors out of 24,0,CI is not used on the project.,1,Documentation provided mostly in links,0.0,"Recent, Commit activity not negligible",1,202 open << 650 closed,1,License provided,1,Quite a number of tests,135.0,40.0,63.0,43.0,527.0,699.0,699.0,31.0,17.0,1737.0,0.0417956656346749,0.0297619047619047,0.0072798705800785,0.0049820414783918,0.0168085988581634,0.0340129434090798,0.0340129434090798,0.0163674762407602,0.0185387131952017,0.039042481456507,21
stephenhky/pyshorttextcategorization,Y,382,908,2880,"Many folders, each have a few files inside in https://github.com/stephenhky/PyShortTextCategorization/tree/master/shorttext",1,"1 has significantly more commits than others, but 5 contributers",1,Travis used,1,Documentation mostly in links,0.0,Commit activity not negligible,1,6 open << 32 closed,1,License provided,1,A number of tests,75.0,35.0,45.0,36.0,228.0,286.0,286.0,1.0,19.0,328.0,0.023219814241486,0.0260416666666666,0.0051999075571989,0.0041710114702815,0.0072720313845565,0.0139165977324704,0.0139165977324704,0.0005279831045406,0.0207197382769901,0.0073724432456731,7
streamlit/streamlit,Y,9078,3364,21166,Organised but not in modules,1,"2 have significantly more commits than others, but 51 contributers",1,CircleCI used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,387 open < 608 closed,1,License provided,1,A number of tests https://github.com/streamlit/streamlit/tree/develop/lib/tests,30.0,120.0,123.0,114.0,975.0,1035.0,1035.0,41.0,11.0,568.0,0.0092879256965944,0.0892857142857142,0.0142130806563438,0.0132082029892248,0.0310975026313271,0.050362512773101,0.050362512773101,0.0216473072861668,0.0119956379498364,0.0127669139132389,9
studioml/studio,Y,354,2244,11668,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"1 has significantly more commits than others, but 5 contributers",1,Travis used,1,Documentation mostly in links,0.0,Commit activity not negligible,1,55 open << 179 closed,1,License provided,1,There are many files related to testing.,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,21
sujit-o/pykg2vec,Y,185,1304,4522,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Sujit-O/pykg2vec/graphs/contributors shows that there are multiple contributors,1,The project uses Travis and Circle CI,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/StanfordVL/MinkowskiEngine/issues/150 and https://github.com/StanfordVL/MinkowskiEngine/issues/165",1,https://github.com/Sujit-O/pykg2vec/blob/master/LICENSE is provided.,1,There are many files related to testing,45.0,9.0,63.0,48.0,806.0,316.0,316.0,1.0,4.0,357.0,0.0139318885448916,0.0066964285714285,0.0072798705800785,0.005561348627042,0.0257072688418971,0.0153763807114009,0.0153763807114009,0.0005279831045406,0.0043620501635768,0.008024275118004,21
surrealai/surreal,Y,416,1418,9408,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/SurrealAI/surreal/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,0,Issues tab disabled but maintainers do respond to pull requests,1,https://github.com/SurrealAI/surreal/blob/master/LICENSE is provided.,1,There are files related to testing but not much,20.0,11.0,111.0,102.0,762.0,552.0,552.0,0.0,19.0,585.0,0.0061919504643962,0.0081845238095238,0.0128264386410908,0.0118178658324643,0.0243038943641756,0.0268600068123205,0.0268600068123205,0.0,0.0207197382769901,0.0131490222521915,21
taehoonlee/tensornets,Y,932,276,9404,Organised but not in modules,1,Author has 267 commits while the other 4 has 1-2 each,1,Travis used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,14 open < 42 closed,1,License provided,1,Few tests,126.0,30.0,5.0,4.0,238.0,581.0,581.0,51.0,64.0,1028.0,0.0390092879256966,0.0223214285714285,0.0005777675063554,0.0004634457189201,0.0075909801294931,0.02827113035862,0.02827113035862,0.0269271383315733,0.0697928026172301,0.0231063160260732,9
tensorflow/addons,Y,886,1123,26769,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"2 have significantly more commits than others, but 103 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,113 open < 473 closed,1,License provided,1,Few tests https://github.com/tensorflow/addons/tree/master/tools/testing,72.0,26.0,15.0,12.0,2080.0,938.0,938.0,36.0,11.0,1292.0,0.0222910216718266,0.019345238095238,0.0017333025190663,0.0013903371567605,0.0663413389468312,0.0456425478078925,0.0456425478078925,0.0190073917634635,0.0119956379498364,0.0290402337603955,21
tensorflow/cleverhans,Y,4586,3000,26654,Organised but not in modules,1,"2 have significantly more commits than others, but 93 contributers",1,Travis used,1,Documentation provided,0.0,Commit activity not negligible,1,48 open << 371 closed,1,License provided,1,Quite a number of tests,212.0,28.0,284.0,280.0,2393.0,1767.0,1767.0,72.0,36.0,2773.0,0.0656346749226006,0.0208333333333333,0.0328171943609891,0.032441200324412,0.0763244346633496,0.0859812174590044,0.0859812174590044,0.0380147835269271,0.0392584514721919,0.0623286131714992,9
tensorflow/compression,Y,287,112,9362,Organised but not in modules,1,"2-3 have significantly more commits than others, but 15 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,4 open << 37 closed,1,License provided,0,Doesn't seem to have unit test,21.0,35.0,44.0,37.0,262.0,250.0,250.0,1.0,2.0,89.0,0.0065015479876161,0.0260416666666666,0.0050843540559278,0.0042868729000115,0.0083564571173412,0.0121648581577538,0.0121648581577538,0.0005279831045406,0.0021810250817884,0.0020004495392222,9
tensorflow/data-validation,Y,455,464,15664,Organised but not in modules,1,"2 have significantly more commits than others, but 4 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,34 open < 62 closed,1,License provided,1,1 integration test https://github.com/tensorflow/data-validation/tree/master/tensorflow_data_validation/integration_tests,48.0,1.0,57.0,57.0,574.0,449.0,449.0,4.0,1.0,863.0,0.014860681114551,0.0007440476190476,0.006586549572452,0.0066041014946124,0.0183076579593659,0.0218480852513259,0.0218480852513259,0.0021119324181626,0.0010905125408942,0.0193976174421218,9
tensorflow/fairness-indicators,Y,117,136,2818,2 modules,1,"2 have significantly more commits than others, but 11 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,all closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,7.0,7.0,100.0,58.0,58.0,2.0,2.0,53.0,0.0,0.0,0.0008088745088976,0.0008110300081103,0.0031894874493668,0.0028222470925989,0.0028222470925989,0.0010559662090813,0.0021810250817884,0.0011912789390874,0
tensorflow/federated,Y,1092,2034,67554,The source code of the project exists as ad-hoc scripts,1,"4 have significantly more commits than others, but 53 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,21 open < 142 closed,1,License provided,0,Doesn't seem to have unit test,186.0,425.0,380.0,363.0,2037.0,2997.0,2997.0,381.0,36.0,2007.0,0.0575851393188854,0.3162202380952381,0.0439103304830136,0.0420576989920055,0.0649698593436034,0.1458323195951535,0.1458323195951535,0.2011615628299894,0.0392584514721919,0.0451112609575185,18
tensorflow/graphics,Y,2205,281,24124,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"1 has significantly more commits than others, but 20contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,40 open < 74 closed,1,License provided,1,A number of tests https://github.com/tensorflow/graphics/tree/master/tensorflow_graphics/util/tests,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
tensorflow/io,Y,331,1146,22569,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"1 has significantly more commits than others, but 20 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,100 open < 213 closed,1,License provided,1,There are many files related to testing. https://github.com/tensorflow/io/tree/master/tests,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
tensorflow/lucid,Y,3749,610,29982,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"3 have significantly more commits than others, but 27 contributers",1,Travis used,1,Documentation provided,0.0,Commit activity not negligible,1,57 open < 92 closed,1,License provided,1,There are many files related to testing. https://github.com/tensorflow/io/tree/master/tests,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
tensorflow/mesh,Y,489,476,23158,A few folders,1,"1 has significantly more commits than others, but 29 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,Commit activity not negligible,1,31 open < 9 closed,1,License provided,1,A number of tests https://github.com/tensorflow/graphics/tree/master/tensorflow_graphics/util/tests,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,1
tensorflow/model-analysis,Y,962,672,39179,Organised but not in modules,1,"2 has significantly more commits than others, but 28 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,14 open < 20 closed,1,License provided,1,A number of tests https://github.com/tensorflow/graphics/tree/master/tensorflow_graphics/util/tests,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,9
tensorflow/privacy,Y,1117,289,14031,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"6 has significantly more commits than others, but 26contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,"Recent, Commit activity not negligible",1,22 open < 66 closed,1,License provided,0,Doesn't seem to have unit test,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
tensorflow/quantum,Y,890,370,11147,Organised but not in modules,1,"2 have significantly more commits than others, but 16 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,"Recent, Commit activity not negligible",1,36 open < 61 closed,1,License provided,1,A number of tests https://github.com/tensorflow/quantum/tree/master/benchmarks/scripts,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,9
tensorflow/ranking,Y,1710,185,13563,"Organised but not in modules, not many files too",1,"3 have significantly more commits than others, but 15 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,Commit activity not negligible,1,13 open < 176 closed,1,License provided,1,Quite a number of tests https://github.com/tensorflow/ranking/tree/master/tensorflow_ranking/python,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,11
tensorflow/serving,Y,4454,4933,2177,Organised but not in modules,1,"1 has significantly more commits than others, but 100 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,Commit activity not negligible,1,67 open << 1086 closed,1,License provided,1,2 tests https://github.com/tensorflow/serving/tree/master/tensorflow_serving/test_util,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,9
tensorflow/tcav,Y,374,141,2479,The source code of the project exists as ad-hoc scripts,1,"2 have significantly more commits than others, but 10 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,Commit activity not negligible,1,2 open << 31 closed,1,License provided,0,Doesn't seem to have unit test,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,18
tensorflow/tfjs,Y,13418,3938,11330,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"100 contributers, most significant",0,CI is not used on the project.,1,Documentation mostly in links,0.0,"Recent, Commit activity not negligible",1,376 open << 1828 closed,1,License provided,1,Have,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
tensorforce/tensorforce,Y,2699,1910,20607,Organised but not in modules,1,"3 have significantly more commits than others, but 59 contributers",1,Travis used,1,Documentation mostly in links,0.0,Commit activity not negligible,1,11 open < 490 closed,1,License provided,1,Quite a number of tests https://github.com/tensorforce/tensorforce/tree/master/test,65.0,35.0,59.0,59.0,439.0,396.0,396.0,11.0,6.0,449.0,0.0201238390092879,0.0260416666666666,0.0068176565749942,0.0068358243540725,0.0140018499027206,0.0192691353218821,0.0192691353218821,0.0058078141499472,0.0065430752453653,0.0100921555405709,9
tensorlayer/hyperpose,Y,796,487,6104,Organised but not in modules,1,"2 have significantly more commits than others, but 14 contributers",0,CI is not used on the project.,0,not much,0.0,Commit activity not negligible,1,6 open << 120 closed,0,"There is no license to be found, either in the form of a license file or written inside the source code file.",0,Doesn't seem to have unit test,4.0,2.0,27.0,22.0,186.0,115.0,115.0,1.0,2.0,376.0,0.0012383900928792,0.0014880952380952,0.0031199445343193,0.0025489514540609,0.0059324466558224,0.0055958347525667,0.0055958347525667,0.0005279831045406,0.0021810250817884,0.0084513373791863,9
tensorlayer/rlzoo,Y,445,312,7707,Organised but not in modules,1,"2 have significantly more commits than others, but 5contributers",0,CI is not used on the project.,1,Documentation mostly in links,0.0,"Recent, Commit activity not negligible",1,2 open < 9closed,1,License provided,0,Doesn't seem to have unit test,18.0,6.0,54.0,47.0,613.0,345.0,345.0,6.0,14.0,391.0,0.0055727554179566,0.0044642857142857,0.0062398890686387,0.005445487197312,0.019551558064619,0.0167875042577003,0.0167875042577003,0.0031678986272439,0.015267175572519,0.0087884917959091,9
tensorlayer/tensorlayer,Y,6132,3270,27856,Organised but not in modules,1,"1 has significantly more commits than others, but 84 contributers",1,Travis used,1,Documentation provided,0.0,Commit activity not negligible,1,34 open < 403 closed,1,License provided,1,Quite a number of tests https://github.com/tensorforce/tensorforce/tree/master/test,189.0,64.0,304.0,297.0,3792.0,1987.0,1987.0,61.0,152.0,2532.0,0.0585139318885448,0.0476190476190476,0.0351282643864109,0.0344108446298227,0.1209453640799923,0.0966862926378278,0.0966862926378278,0.0322069693769799,0.1657579062159214,0.0569116655428186,9
tensorpack/tensorpack,Y,5551,2887,24814,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"2 has significantly more commits than others, but 53 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,Commit activity not negligible,1,7 open << 1k+ closed,1,License provided,1,A number of tests https://github.com/tensorpack/tensorpack/tree/master/tests,255.0,115.0,412.0,397.0,1861.0,2081.0,2081.0,115.0,139.0,1650.0,0.0789473684210526,0.0855654761904761,0.0476080425236884,0.045996987602827,0.0593563614327177,0.1012602793051433,0.1012602793051433,0.0607180570221752,0.1515812431842966,0.0370869858395144,21
tensorwerk/hangar-py,Y,154,594,25636,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"1 has significantly more commits than others, but 5contributers",1,Travis used,1,Documentation provided,0.0,Commit activity not negligible,1,19 open < 44 closed,1,License provided,1,Quite a number of tests https://github.com/tensorwerk/hangar-py/tree/master/tests,44.0,1.0,34.0,29.0,432.0,311.0,311.0,2.0,5.0,718.0,0.0136222910216718,0.0007440476190476,0.003928819043217,0.0033599814621712,0.0137785857812649,0.0151330835482458,0.0151330835482458,0.0010559662090813,0.0054525627044711,0.0161384580804675,21
tessellate-imaging/monk_object_detection,Y,133,265,303930,Organized into projects where each project source code exists as ad-hoc scripts,1,https://github.com/Tessellate-Imaging/Monk_Object_Detection/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity but not very stable,1,"The project maintainers respond to issues, as evidenced by https://github.com/Tessellate-Imaging/Monk_Object_Detection/issues/37 and https://github.com/Tessellate-Imaging/Monk_Object_Detection/issues/32 but not often",1,https://github.com/Tessellate-Imaging/Monk_Object_Detection/blob/master/LICENSE.md is provided.,1,There are many projects in this git and some of them have test files,2451.0,616.0,2298.0,2216.0,20341.0,16886.0,16886.0,1894.0,917.0,44490.0,0.7588235294117648,0.4583333333333333,0.2655419459209614,0.256748928281775,0.6487736420757184,0.8216631794073281,0.8216631794073281,1.0,1.0,1.0,13
tessellate-imaging/monk_v1,Y,281,442,87975,Organized into projects where each project source code have been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Tessellate-Imaging/monk_v1/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers (mainly 1 person) respond to issues, as evidenced by https://github.com/Tessellate-Imaging/monk_v1/issues/75 and https://github.com/Tessellate-Imaging/monk_v1/issues/33",1,https://github.com/Tessellate-Imaging/monk_v1/blob/master/LICENSE.md is provided.,1,There are many files related to testing,24.0,10.0,66.0,61.0,1152.0,1820.0,1820.0,3.0,3.0,13106.0,0.0074303405572755,0.0074404761904761,0.0076265310838918,0.0070675472135326,0.0367428954167065,0.0885601673884482,0.0885601673884482,0.0015839493136219,0.0032715376226826,0.2945830523713194,14
tf-encrypted/tf-encrypted,Y,696,590,18742,Organised but not in modules,1,"1 has significantly more commits than others, but 24 contributers",1,CircleCI used,1,Documentation provided,0.0,Commit activity not negligible,1,155 open < 222 closed,1,License provided,1,Quite a number of tests,35.0,27.0,57.0,45.0,630.0,407.0,407.0,33.0,5.0,510.0,0.0108359133126934,0.0200892857142857,0.006586549572452,0.0052137643378519,0.0200937709310113,0.0198043890808233,0.0198043890808233,0.0174234424498416,0.0054525627044711,0.0114632501685772,9
thealgorithms/python,Y,76838,1606,28758,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/TheAlgorithms/Python/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,0,Most of the functions in the source code are not documented.,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/TheAlgorithms/Python/issues/1919 and https://github.com/TheAlgorithms/Python/issues/2153, a lot of spam issues in this project by random users",1,https://github.com/TheAlgorithms/Python/blob/master/LICENSE.md is provided.,0,There is no evidence of any testing done on the project.,63.0,8.0,30.0,6.0,101.0,347.0,347.0,5.0,11.0,888.0,0.0195046439628483,0.0059523809523809,0.0034666050381326,0.0006951685783802,0.0032213823238605,0.0168848231229623,0.0168848231229623,0.0026399155227032,0.0119956379498364,0.0199595414699932,21
thudm/cogdl,Y,321,167,22732,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/THUDM/cogdl/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Only until recent 2 months with evidence of sustained commits,1,"The project maintainers respond to issues, as evidenced by https://github.com/THUDM/cogdl/issues/23 and https://github.com/THUDM/cogdl/issues/11",1,https://github.com/THUDM/cogdl/blob/master/LICENSE is provided.,1,There are many files related to testing,156.0,19.0,355.0,350.0,784.0,1688.0,1688.0,18.0,106.0,2006.0,0.048297213622291,0.0141369047619047,0.0410214929512364,0.040551500405515,0.0250055816030363,0.0821371222811542,0.0821371222811542,0.0095036958817317,0.1155943293347873,0.0450887839964036,21
thu-ml/tianshou,Y,1694,142,9696,Organised but not in modules,1,"1 has significantly more commits than others, but 19 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,16 open < 47 closed,1,License provided,1,A number of tests,41.0,20.0,18.0,16.0,409.0,131.0,131.0,3.0,8.0,601.0,0.0126934984520123,0.0148809523809523,0.0020799630228795,0.0018537828756806,0.0130450036679105,0.006374385674663,0.006374385674663,0.0015839493136219,0.0087241003271537,0.0135086536300292,9
tianzhi0549/fcos,Y,2152,288,11361,Organised but not in modules,1,"1 has significantly more commits than others, but 63 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,Commits are quite spread out,1,116 open < 157 closed,1,License provided,1,Quite a number of tests,220.0,46.0,145.0,145.0,922.0,660.0,660.0,6.0,48.0,1177.0,0.0681114551083591,0.0342261904761904,0.0167552576843078,0.0167999073108562,0.0294070742831626,0.0321152255364702,0.0321152255364702,0.0031678986272439,0.0523446019629225,0.026455383232187,9
tiiiger/qpytorch,Y,100,223,4123,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Tiiiger/QPyTorch/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/Tiiiger/QPyTorch/issues/31 and https://github.com/Tiiiger/QPyTorch/issues/21",1,https://github.com/Tiiiger/QPyTorch/blob/master/LICENSE is provided.,1,There are many files related to testing,7.0,31.0,82.0,63.0,141.0,159.0,159.0,6.0,12.0,148.0,0.0021671826625387,0.0230654761904761,0.0094753871042292,0.0072992700729927,0.0044971773036073,0.0077368497883314,0.0077368497883314,0.0031678986272439,0.0130861504907306,0.0033265902449988,21
timesler/facenet-pytorch,Y,1189,213,2029,Organised but not in modules,1,"1 has significantly more commits than others, but 7 contributers",1,Travis used,1,Documentation mostly in links,0.0,Commit activity not negligible,1,9 open < 56 closed,1,License provided,1,3 tests,9.0,0.0,11.0,11.0,24.0,44.0,44.0,0.0,1.0,245.0,0.0027863777089783,0.0,0.0012710885139819,0.0012744757270304,0.000765476987848,0.0021410150357646,0.0021410150357646,0.0,0.0010905125408942,0.00550685547314,9
tlatkowski/multihead-siamese-nets,Y,117,151,3221,Organised but not in modules,0,"There is 1 contributor other than the author, but 1 commit only",1,Travis used,0,not much,1.0,Commits are quite spread out,0,same no. of open as closed,1,License provided,1,Few,5.0,0.0,22.0,13.0,102.0,117.0,117.0,0.0,0.0,118.0,0.001547987616099,0.0,0.0025421770279639,0.0015061985864905,0.0032532771983542,0.0056931536178288,0.0056931536178288,0.0,0.0,0.0026522814115531,9
tofunlp/lineflow,Y,152,553,2757,The source code of the project exists as ad-hoc scripts,1,"There is 1 contributor other than the author, but 8 commits only",1,Travis used,0,Most of the functions in the source code are not documented.,1.0,Commits are quite spread out,1,2 open < 29 closed,1,License provided,1,Few,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,18
torchgan/torchgan,Y,1053,120,4783,Organised but not in modules,1,"1 has significantly more commits than others, but 7 contributers",1,Travis used,1,Documentation provided,1.0,Commits are quite spread out,1,16 open < 24 closed,1,License provided,1,A number of tests,7.0,0.0,52.0,52.0,92.0,162.0,162.0,0.0,25.0,197.0,0.0021671826625387,0.0,0.0060087820660966,0.0060247943459622,0.0029343284534175,0.0078828280862245,0.0078828280862245,0.0,0.0272628135223555,0.0044279613396268,9
totalgood/nlpia,Y,267,979,10684,Organised but not in modules,1,"1 has significantly more commits than others, but 8 contributers",1,Travis used,0,Have but Most of the functions in the source code are not documented.,0.0,"Recent, Commit activity not negligible",1,4 open < 14 closed,1,License provided,0,No,255.0,22.0,21.0,12.0,469.0,347.0,347.0,4.0,94.0,1499.0,0.0789473684210526,0.0163690476190476,0.0024266235266928,0.0013903371567605,0.0149586961375306,0.0168848231229623,0.0168848231229623,0.0021119324181626,0.1025081788440567,0.033692964711171,9
tristandeleu/pytorch-meta,Y,832,295,5282,Organised but not in modules,1,"1 has significantly more commits than others, but 7 contributers",1,Travis used,0,not much,0.0,Commit activity not negligible,1,9 open < 32 closed,1,License provided,1,A number,45.0,6.0,82.0,82.0,528.0,380.0,380.0,0.0,26.0,485.0,0.0139318885448916,0.0044642857142857,0.0094753871042292,0.0095006372378635,0.0168404937326571,0.0184905843997859,0.0184905843997859,0.0,0.0283533260632497,0.0109013261407057,9
tslearn-team/tslearn,Y,1117,1523,7347,The source code of the project exists as ad-hoc scripts,1,"2 has significantly more commits than others, but 23 contributers",0,CI is not used on the project.,0,not much,1.0,Quite alot of commits past month,1,21 open << 154 closed,1,License provided,1,Quite a number of tests,67.0,2.0,33.0,25.0,480.0,417.0,417.0,8.0,8.0,1037.0,0.0207430340557275,0.0014880952380952,0.0038132655419459,0.002896535743251,0.015309539756961,0.0202909834071334,0.0202909834071334,0.0042238648363252,0.0087241003271537,0.0233086086761069,18
uber/causalml,Y,1104,227,7139,Organised but not in modules,1,"2 has significantly more commits than others, but 14contributers",1,Travis used,1,Documentation provided,1.0,Commits are quite spread out,1,20 open < 80 closed,1,License provided,1,A number,102.0,7.0,34.0,28.0,199.0,285.0,285.0,6.0,11.0,1472.0,0.031578947368421,0.0052083333333333,0.003928819043217,0.0032441200324412,0.0063470800242401,0.0138679382998394,0.0138679382998394,0.0031678986272439,0.0119956379498364,0.0330860867610699,9
uber/ludwig,Y,6770,1095,34403,Organised but not in modules,1,"1 has significantly more commits than others, but 71 contributers",1,Travis used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,82 open << 337 closed,1,License provided,1,A number,70.0,4.0,26.0,25.0,681.0,460.0,460.0,14.0,14.0,894.0,0.0216718266253869,0.0029761904761904,0.0030043910330483,0.002896535743251,0.0217204095301885,0.0223833390102671,0.0223833390102671,0.0073917634635691,0.015267175572519,0.0200944032366824,9
